UID,title,authors,abstract,keywords,session,teaserUrl,youtubeUrl
3598,Deep Learning for Dental Hyperspectral Image Analysis,Oleksandr Boiko,"The aim of this work is automatic and efficient detection of medically-relevant features from oral and dental hyperspectral images by applying up-to-date deep learning convolutional neural network techniques. This will help dentists to identify and classify unhealthy areas automatically and to prevent the progression of diseases. 

📌 Hyperspectral imaging approach allows one to do so without exposing the patient to ionizing X-ray radiation. Spectral imaging provides information in the visible and near-infrared wavelength ranges. 
📌 The dataset used in this paper contains 116 hyperspectral images from 18 patients taken from different viewing angles. Image annotation (ground truth) includes 38 classes in six different sub-groups assessed by dental experts. 
📌 Mask region-based convolutional neural network (Mask R-CNN) is used as a deep learning model, for instance segmentation of areas. 
📌 Preliminary results show high potential and accuracy for classification and segmentation of different classes.",mlMedicalData,3b,https://storage.googleapis.com/eeml/352e459ff82a49f8a1e300e372bd939e,https://www.youtube.com/embed/WrksviwI7-A
3599,Defending against Adversarial Attacks through Variational Autoencoders,"Delia Dumitru, Petru Hlihor, Riccardo Volpi, Luigi Malago","In this experiment we test our adversarial defense based on Variational Autoencoders against the Carlini-Wagner and Expectation Over Transformation attacks, proposed by Carlini et al. (2017) and Athalye et. al. (2017) respectively. We show comparative results using a Variational Autoencoder and a Contractive Variational Autoencoder on the MNIST and FashionMNIST data sets. Additionally we present a brief analysis of the latent space of the autoencoders.",deepLearning,3b,https://storage.googleapis.com/eeml/f1feafaee6e8437988afee4dc51c8453,https://www.youtube.com/embed/HfWC7T0oyMU
3603,Why do CNN design better buildings?,"Aleksandra Jastrzębska, Stanisław Jastrzębski","Designing structures such as bridges can be formulated as an optimization problem. Recent work has shown that using a deep convolutional neural network (DCNN) enables finding better solutions to this optimization problem. Specifically, they use a randomly initialized DCNN to transform a lower resolution structure to the full structure, and optimize with respect to the low-resolution structure.  We took a closer look at the effect of this reparametrization and found that using DCNN impacts strongly the initial phase of training by biasing the optimization towards simpler and better solutions. ",applications,3a,https://storage.googleapis.com/eeml/4b38ddab3a9945fba2ff9f92d453c465,https://www.youtube.com/embed/HqRWcs0eD-g
3606,BacterOMIC: Antimicrobial Susceptibility Testing Enhanced By Machine Learning Techniques,"Michał Bortkiewicz, Krystian Kurek and Paweł Dębski, PhD","In this work, we show how analytical methods based on machine learning can support novel solutions in the area of medical diagnostics and in particular the determination of antimicrobial susceptibility to antibiotics. BacterOMIC uses ML methods to observe the incubation chambers, improve the quality of collected data and its classification. Here, we present unsupervised anomaly detection method and briefly report most important results. We focus on the recognition and classification of optical disturbances that are created as a result of microbial metabolism and may alter the results of susceptibility test.
",unsupervisedLearning,2a,https://storage.googleapis.com/eeml/78616d7853a24fe9957176185465b1c0,https://www.youtube.com/embed/44
3607,Causal Macrovariable Detection through Neural Networks,Benedikt Höltgen,"We introduce a new approach to detect causally salient macrovariables in high-dimensional datasets. Motivated by information theoretic considerations, we adapt Variational Autoencoders such that they yield these macrovariables in the form of neuron activations. We show that this approach allows to recover ground-truth macrovariables from simulated data. In experiments on natural data, we are able to detect different versions of the El Nino phenomenon that are discussed in the climate science literature. Further analyses on the simulated data indicate the possibility to determine the causal direction through additive noise models.",unsupervisedLearning,3a,https://storage.googleapis.com/eeml/80849d9cf2964303be6b113e9733d329,https://www.youtube.com/embed/axLHs3v6zpQ
3610,Improving Crops Disease Classification with Deep Unsupervised Deblurring Approach,1. Javed Ahmad  2. Fahad Shamshad  3. Junaid Maqbool,"Crop diseases pose a major threat to world food security, and their timely identification is of utmost importance. However, the prevalence of distortion and motion blur in the crop images during image acquisition make image enhancement a mandatory step. Recently, deep learning-based approaches have shown the state of the art results for image enhancement. However, one critical limitation of these deep learning-based approaches is the requirement of high-quality noiseless ground truth images that are difficult to obtain in many agricultural applications. To solve this issue, we leverage a recently proposed deep learning-based approach that does not require ground-truth images to remove the motion blur. We show the effectiveness of our proposed approach on wheat and rice plant disease datasets.",unsupervisedLearning,3a,https://storage.googleapis.com/eeml/49af8c284a064ed8802713b5bcc8a026,https://www.youtube.com/embed/gQh-XFoWgTQ
3614,Deep learning of liquid crystal operation,"Dominik Vašinka, Martin Bielak and Miroslav Ježek","Polarization states of light play a vital role in many applications in optical communications, photonic information processing, optical metrology, as well as many others, and therefore a fast and precise method of their preparation and detection is required. Nematic liquid crystals present an essential method, although with a downside of limited precision. In our work, we aim to eliminate this obstacle and the presented deep neural network model enhanced fidelity up to 99.996 %. Moreover, we demonstrate the benefits of deep neural networks in comparison with the analytical description and dataset interpolation.",deepLearning,3b,https://storage.googleapis.com/eeml/a89762b1a8914eb39fb5ff3e6ea55be6,https://www.youtube.com/embed/wqqUOo2V-rk
3616,State Planning Policy Reinforcement Learning,"Jacek Płocharczyk, Mikhail Zanka, Jacek Cyranka"," We introduce a novel formulation of reinforcement learning, where the aim of the actor is to propose the next desired state instead of an action. In order to communicate the actor output to the environment, we incorporate a learnable inverse dynamics control model. We implemented state planning policy reinforcement learning using state-of-the-art reinforcement learning algorithms including DDPG and SAC. In spite of the search for the optimal policy being performed in the state-space, which has a significantly larger dimension than the action-space, we report quite surprising results that are competitive to state-of-the-art RL approaches in the classical setting.",reinforcementLearning,3b,https://storage.googleapis.com/eeml/7eaffdd26bef4973b79ad7b4aa017b2f,https://www.youtube.com/embed/7tw-5bUxZ6E
3627,Deep Learning for classification and segmentationfor understanding clouds from satellite images,"Kirill Vishnyakov, Mukharbek Organokov","This analysis performs cloud classification and segmentation using satellite images. Murky boundaries between different forms of clouds lead to obstacles in traditional rule-based algorithms cloud features separation. In this analysis, deep learning algorithms are build to identify regions in satellite images that contain certain cloud formations. The dataset used in the analysis released on the Kaggle platform.  It contains four labels: Fish, Flower, Gravel, and Sugar. The cloud segmentation and classification is done using deep learning models. These models led to a Top 6% solution in Kaggle competition. Various improvements of the algorithm are described and results are presented. ",computerVision,3c,https://storage.googleapis.com/eeml/1ecba4ec4e634f5b88db2c0e5ba4fb72,https://www.youtube.com/embed/Qsg9U1CsHks
3629,Deep Learning for classification and segmentation for understanding clouds from satellite images,"Kirill Vishnyakov, Mukharbek Organokov","This analysis performs cloud classification and segmentation using satellite images. Murky boundaries between different forms of clouds lead to obstacles in traditional rule-based algorithms cloud features separation. In this analysis, deep learning algorithms are build to identify regions in satellite images that contain certain cloud formations. The dataset used in the analysis released on the Kaggle platform.  It contains four labels: Fish, Flower, Gravel, and Sugar. The cloud segmentation and classification is done using deep learning models. These models led to a Top 6% solution in Kaggle competition. Various improvements of the algorithm are described and results are presented.",computerVision,3c,https://storage.googleapis.com/eeml/e6c7d8e4e469453da505058a883a9bda,https://www.youtube.com/embed/Qsg9U1CsHks
3630,Deep Learning of Quantum Entanglement,Dominik Koutný and Miroslav Ježek,"We approach the problem of inferring quantum correlations and quantum entanglement from incomplete, or even randomized, measurements. We show that even with the lack of seemingly necessary information, deep neural networks will provide an accurate description of an amount of entanglement present in the quantum system. Our results show a lower error when compared with state-of-the-art methods of quantum tomography. Minimizing measurement resources together with maintaining the superior performance of information extraction is crucial for detection correlations in condensed matter systems, characterization of photonic entanglement sources with applications in secure communications, and execution of protocols in quantum information processing.",applications,3a,https://storage.googleapis.com/eeml/db75c57e80a543a287692fb1b249f170,https://www.youtube.com/embed/0noLz9p0XCc
3631,Memory modelling with the usage of recurrent neural networks  in actor-critic algorithms.,Daniel Klepacki,"I chose three promising state value function algorithms PPO, A2C, IMPALA and implemented software that allows them to be used in conjunction with recurrent networks. After gathering the results of experiments, I did a comparative analysis and an evaluation of the algorithms used. The reinforcement learning problems used in this work to test the quality of the proposed methods were well-known environments imitating Atari 2600 games.
As a result of the work undertaken, I was able to draw some important conclusions regarding the quality, stability and versatility of the proposed solutions and the impact of memory use on their capabilities. ",reinforcementLearning,3b,https://storage.googleapis.com/eeml/5175eed3a3ed4415ae5e018fb84b8f28,https://www.youtube.com/embed/woPWbWqwn9A
3632,Reinforcement learning based brain-computer interface,"Maciej Śliwowski, Piotr Tempczyk, Marian Dovgialo, Jarosław Żygierewicz","Brain-computer interfaces enable interactions between human and machine without using muscles. We focus on EEG based interface which uses event-related potentials and error-related potentials (ErrP) to infer user intentions and to optimize BCI actions.
We propose a reinforcement learning (RL) based approach using Deep Q-network (DQN) algorithm to control the actions and BCI decisions. An agent is trained to select an action which is either presentation of a specific stimulus or making an intention prediction. ErrPs were used to compute the feedback reward. We demonstrated that RL approaches can achieve the same or better performance than ones using straightforward
policy.",applications,3a,https://storage.googleapis.com/eeml/06b229a8b594437ab96c581a823ed0f2,https://www.youtube.com/embed/m1bJocu9u5s
3635,Gated Deep Memory Updater,"Lidia Wojciechowska, Paweł Wawrzyński","We address the problem of memory modification in recurrent neural networks. Existing solutions do not allow the usage of whichever function for this transformation. Therefore, a recurrent layer type has been proposed, using for this purpose a multilayer perceptron, which is a universal approximator. The concept of a state regularization was also presented, which allows avoiding vanishing and exploding gradient. The results indicate the great potential of the proposed solutions in the case of difficult tasks that require complex memory processing.",deepLearning,3b,https://storage.googleapis.com/eeml/672845e54bb54445b90c60b80aace9c1,https://www.youtube.com/embed/c5mwPbKLQmg
3636,Emerging Representations for Counting in a Neural Network Agent Interactingwith a Multimodal Environment,"Silvester Sabathiel, James L. McClelland, Trygve Solstad","Here we investigate how a neural network agent develops representations for key concepts
of counting while learning to perform several different
counting tasks in a multimodal, interactive environment. We
identify neural activity and connection patterns that realize a)
a representation of the entity to count that was invariant to
the task. b) an entity-to-number-word mapping, and c) a representation
of the number of entities that have been counted,
that was shared between tasks. The results support the notion
that abstract representations of number can arise from integrating
experiences across a range of number-related tasks.",Cognitive Science,3c,https://storage.googleapis.com/eeml/f99d715511fe4a2d828f83697744d2a1,https://www.youtube.com/embed/cOfzrIJcNmQ
3641,Temperature-driven Regression Models for Predicting Insect Development,Sarvar Abdullaev,"Poster reviews common temperature-driven regression models for predicting insect development. It adopts the law of effective temperature for insect development as a scientific basis and demonstrates a linear regression model the parameters of which reflect the thermal constant of each species. Although linear models take into account the lower temperature-bound for insect development, they cannot accommodate the upper temperature-bound in which insect stops developing or even dies off. Therefore, non-linear models which can also estimate the peak temperature after which the insect development rate slows down are presented too. Parameters of these models are estimated using LSE, ML, LMA etc.",applications,3a,https://storage.googleapis.com/eeml/fdb1d811b7f54dd0b7e74c3862c3aa7c,https://www.youtube.com/embed/1-ulKd67jfk
3643,Quantifying Gender Bias in Hyperbolic Word Embeddings,"Vaibhav Kumar, Vaibhav Kumar and Tenzin Singhay Bhotia","Distributed Word embedding models are now the standard way for word representation in Natural Language Processing (NLP). However, it has been found that Euclidean word embedding models such as GloVe and Word2Vec are susceptible to human-like prejudices that arise from the training corpus. In this paper, we extend the study of biases to the recently popularized Non-Euclidean word embeddings. We propose gyrocosine bias, a novel metric for quantifying bias in hyperbolic word embeddings. We observe that gender-bias heavily manifests itself in hyperbolic word embeddings, showing similar characteristics as its Euclidean counterpart.",nlp,3c,https://storage.googleapis.com/eeml/1735a76a769043cf939684815f8b6ba0,https://www.youtube.com/embed/9OTqr1Zsla4
3645,A Generic and Model-Agnostic Exemplar Synthetization Framework for Explainable AI,"Antonio Barbalau, Adrian Cosma, Radu Tudor Ionescu, Marius Popescu","We have proposed a novel black-box exemplar synthetization framework which employs a generative model, acting as a prior for generating data, and traverses its latent space using a novel evolutionary strategy with momentum updates. Our framework is generic because it can employ any underlying generator and it can be applied to any input data. Additionally, since we use a zero-order optimization method, our framework is model-agnostic, in the sense that the machine learning model that we aim to explain is a black-box requiring no access or knowledge of the internal structure or the training data of the model.
",Explainable AI,3a,https://storage.googleapis.com/eeml/9de28c1595744d3189de14362ff8c9cf,https://www.youtube.com/embed/VZjXqM-wjWk
3647,Context-Aware Learning to Rank with Self-Attention,"Przemysław Pobrotyn, Tomasz Bartczak, Mikołaj Synowiec, Radosław Białobrzeski, Jarosław Bojar",In our work we adapt the Transformer architecture for task of learning to rank. As a result we get a model which scores documents in a list including context (aka other documents present in the list). We compare our method with common LTR approaches across different loss functions. The experiments show that proposed algorithm performs better than previously known methods. We also introduce a PyTorch framework which allows to reproduce our experiments and is a good starting point for research in neural LTR models.,Learning to Rank,3a,https://storage.googleapis.com/eeml/b857607db84f48949d4b0203431ef703,https://www.youtube.com/embed/J8djKqLNY4o
3648,Iterative cone-beam CT reconstruction enhanced by deep learning,Martin Buchacek,"Iterative algorithms are one of the state-of-the-art methods for CT image reconstruction. We extend the reconstruction algorithm for cone-beam CT images by using the UNet architecture with 3D kernels. First, we find that using unfinished iterations as the input and finished iterations as target, the trained network can replace several consecutive iteration steps. Second, we show that the network can be used to remove sampling artifacts from reconstructions generated from subsampled projections. This way, using only 30% of the radiation dose would yield comparable image quality to the full-dose reconstructions.",mlMedicalData,3b,https://storage.googleapis.com/eeml/f469c4b2e06d499180c0f84a0396dcea,https://www.youtube.com/embed/PuXEHVBJIi0
3650,Margonem Outfit Generation with GANs,"Daniel Klepacki, Wiktor Michalski, Wojciech Maciejewski, Maciej Szulik",The aim of our project is to generate new graphics for characters in a game called Margonem. The original characters are drawn using a technique called pixel art and their size is 32x48 pixels. Our approach is to use existing methods for generating images and to test them on this task. So far we have tested 2 models: DCGAN and WGAN. Results from those models were not satisfactory yet and we are still developing new ideas on how to improve them. In the future we are planning on testing other models such as VAE and StyleGAN.,unsupervisedLearning,3a,https://storage.googleapis.com/eeml/933cedb7fe994586ad81924fedefbe5f,https://www.youtube.com/embed/ydqIFoSZtWQ
3657,Anomaly Detection in Raw Audio Heartbeat Sounds  using Variational AutoEncoders,"Robert Colt, Csongor Huba Varady, Riccardo Volpi, Luigi Malago","In this paper I will present our work regarding the development of a semi-supervised anomaly detection method for raw audio heartbeat sounds. Our method uses features learned by a Wavenet autoencoder, trained with a modified objective, employing the Maximum Mean Discrepancy. We perform 
clustering on the latent representations and reconstrucction metrics of the heartbeat data, and use the learned clusters to predict the anomalies of new encoded signals.
We evaluate our method on a problem proposed by the PASCAL Classifying Heart Sounds Challenge and report close and comparable results to other supervised learning techniques exploiting ad hoc feature extraction.",unsupervisedLearning,3a,https://drive.google.com/thumbnail?id=1SAlMO83yvIYSoKnkB-9eWe3R-wLgVg5-,https://www.youtube.com/embed/h75O_K8bf3w
3659,Human Motion Generation by Stochastic Conditioning of Recurrent Networks,"Himanshu Buckchash, Balasubramanian Raman","Human motion generation is a stochastic process. The 3D motion generation task requires efficient regulation of stochasticity and a controlled approach for error-accumulation. Current generation approaches either fail to check error-amplitude or to preserve the signal. In this work, we discuss an approach to regulate the stochasticity for 3D human motion generation. This is achieved by designing a fully differentiable, block-based autoregressive RNN architecture by incorporating variable auto-conditioning length along with variational inference. The proposed approach provides a lesser joint prediction error with stable motion generation.",applications,3a,https://storage.googleapis.com/eeml/59a67f41a11c4671a04fae1aa2b68725,https://www.youtube.com/embed/SGXx57jKAQY
3660,BERT for Sequence-to-Sequence Multi-label Text Classification,"Ramil Yarullin, Pavel Serdyukov","We study the BERT language representation model and the sequence generation model with BERT encoder for multi-label text classification task. We show that sequence generating BERT model achieves decent results in a significantly fewer number of training epochs compared to standard BERT. We also introduce and examine experimentally a mixed model, which is an ensemble of original BERT and sequence generating BERT models. Our experiments demonstrate that the proposed model outperforms current baselines in several metrics on three well-studied multi-label classification datasets with English texts and two private Yandex Taxi datasets with Russian texts.",nlp,3c,https://storage.googleapis.com/eeml/94106904912c45b09946ebe9ed24fdbc,https://www.youtube.com/embed/BDe5HTT1aRw
3662,Comparative Analysis of Music Emotion Recognition using Deep Neural Networks,Gloria-Ruxandra Maciuca,"In this small research, the task of recognizing emotion in music was tackled from different perspectives and using various deep learning models.
The emotions were represented according to Russell's model of affect, that maps them in valence-arousal space.
Using MFCCs features, the task was approached as regression and also as classification, illustrated on both Feed-Forward and Convolutional neural networks. 
Each method was further extended considering the output type. The problems are solved by model that outputs a point/quadrant in emotion-space and a group of two models each separately predicting or classifying valence and arousal or energy and intensity, respectively.",deepLearning,3b,https://storage.googleapis.com/eeml/2490cf8cb74b4e6cb3ae2844d27db80b,https://www.youtube.com/embed/2pxmr6NN2w8
3663,Buffer Allocation in Flowlines using Q-Learning,Lisa C. Günther,"A problem, known as buffer allocation problem, is encountered in the manufacturing facilities of different industries: How much buffer space should be allocated between the stations of a production line, so that the production runs as smoothly as possible – while keeping costs low at the same time? 
As current approaches suffer from multiple drawbacks, it is tested whether deep reinforcement learning can be used to find a feasible and sensible buffer space distribution for production lines with random stops. The problem is formulated accordingly and a preliminary computational experiment is conducted using Q-learning, that shows promising first results. ",optimization,1a,https://storage.googleapis.com/eeml/f6f03499a5ce47c385b0769bdae07c60,https://www.youtube.com/embed/k8rfIH18tYo
3664,The use of machine learning techniques to assess mammalian pre-implantation embryo quality,"Camilla Mapstone, Dr Berenika Plusa, Dr Julia Handl","IVF treatment is growing in popularity, partially due to rises in infertility, however success rates remain low. The selection of an embryo suitable for transfer is currently carried out by visual assessment of time-lapse videos. This is subjective and can lead to different results between embryologists. Techniques from pattern recognition and machine learning may provide suitable tools to help support this task, leading to more reliable predictions. Here we use supervised learning methods to examine bright-field images of human embryos. We also explore use of the LIME software in explaining our predictions to increase the trustworthiness of our models .",mlMedicalData,3b,https://storage.googleapis.com/eeml/c6e753d4b73149058f5f4240865cd46b,https://www.youtube.com/embed/E9PMtMOaMvI
3668,An efficient manifold density estimator for all recommendation systems,"Jacek Dąbrowski, Barbara Rychalska, Michał Daniluk, Dominika Basaj, Konrad Gołuchowski, Piotr Babel, Andrzej Michałowski","Many unsupervised representation learning methods belong to the class of similarity learning models. While various modality-specific approaches exist for different types of data, a core property of many methods is that representations of similar inputs are close under some similarity function. We propose EMDE (Efficient Manifold Density Estimator) – a framework utilizing arbitrary vector representations with the property of local similarity to succinctly represent smooth probability densities on Riemannian manifolds. Applying EMDE to both top-k and session-based recommendation settings, we establish new state-of-the-art results on multiple open datasets in both uni-modal and multi-modal settings.",Multimodal Learning,1a,https://storage.googleapis.com/eeml/f6cbc7d1374c43c49f79d4232b1f4a11,https://www.youtube.com/embed/R_5878IXPjE
3674,Quantifying Gender Bias in Hyperbolic Word Embeddings,"Vaibhav Kumar, Vaibhav Kumar, Tenzin Singhay Bhotia","Distributed Word embedding models are now the standard way for word representation in Natural Language Processing (NLP). However, it has been found that Euclidean word embedding models such as GloVe and Word2Vec are susceptible to human-like prejudices that arise from the training corpus. In this paper, we extend the study of biases to the recently popularized Non-Euclidean word embeddings. We propose gyrocosine bias, a novel metric for quantifying bias in hyperbolic word embeddings. We observe that gender-bias heavily manifests itself in hyperbolic word embeddings, showing similar characteristics as its Euclidean counterpart.",nlp,3c,https://storage.googleapis.com/eeml/398f9a0c2c314f689c4cdf3558bc7d48,https://www.youtube.com/embed/9OTqr1Zsla4
3675,Neurocomputational model of value-based decision-making,"Anush Ghambaryan, Vasily Klucharev, Boris Gutkin, Etienne Koechlin","A recent study (Rouault, Drugowitch, & Koechlin, 2019) proposed a computational model of value-based decision-making and confirmed their hypothesis that an additive (sub-optimal) model fits human choices better than optimal multiplicative models. We replicated this conclusion in a behavioral study. Moreover, we manipulated proposed rewards of the task in low and high parity conditions in order to check the normalization step of the algorithm. We did not find evidence contradicting that. Besides, we conducted the experiment in gain and loss domains to check the reward representation effect. We did not find evidence that choices were different in two domains. ",neuroscience,2c,https://storage.googleapis.com/eeml/6baf9f0677944fa98b3fb269d974d085,https://www.youtube.com/embed/3L-oxWzZaV0
3677,Toroidal AutoEncoder,Maciej J. Mikulski and Jaroslaw Duda,"We propose a new approach to enforce uniform distribution on a d-dimensional torus in a latent space of an autoencoder. We introduce a circular spring loss, which enforces minibatch points to be equally spaced and satisfy cyclic boundary conditions.

As an example of its application we propose multiple-path interpolations. Minimal distance geodesic between two points in uniform distribution on latent space of angles becomes a line, however, torus topology allows us to choose such lines in alternative ways, going through different edges of $[-\pi,\pi]^d$.

Link to the paper: https://arxiv.org/abs/1903.12286",deepLearning,3b,https://storage.googleapis.com/eeml/e288bc000ed24271a94c9e47371f163a,https://www.youtube.com/embed/I_CYg0fGVG8
3679,Classification of Radio Galaxies using less amount of data,"Ashwin Samudre, Lijo George, Yogesh Wadadekar","In this paper, we explore the task of radio galaxy classification based on morphology using deep learning methods with a focus on using less amount of data. We apply transfer learning techniques as well as advanced techniques like cyclical learning rate, discriminative learning to train the model rapidly. Our results show that focusing on a small but curated dataset along with the use of best practices to train the neural network can lead to good results. Automated classification techniques will be crucial for upcoming surveys with next generation radio telescopes expected to detect thousands of
new sources in the future.",applications,3a,https://storage.googleapis.com/eeml/37171595e0274235b0c65356fe3bb954,https://www.youtube.com/embed/RMqZtcOF5Mw
3350,Road damage detection using deep learning,Martyna Kumaszka,In the process of damage detection of road surfaces many methods are based on image processing techniques. Most of them focus solely on detection of presence or absence of damage. This work proposes deep learning model based on YOLO (You Only Look Once) architecture for the localization of damage in the image. The experimental results show that this method can effectively detect damages on image with 0.75 F1 measure value.,computerVision,3c,https://storage.googleapis.com/eeml/e965547aceea43d9875834edf4861d57,https://www.youtube.com/embed/YfVj55NSgF8
3658,Is noisy quadratic model of training of deep neural networks realistic enough?,"Michał Zmysłowski, Stanisław Jastrzębski","The empirical risk function of a neural network is usually highly non-convex. Therefore, it is hard to obtain theoretical results about its optimisation that are meaningful to practitioners without making strong assumptions. Although, it is not clear how such assumption should be made. We suggest to base them on properties of empirical risk observed in practice. Based on a literature study, we distinguish five such properties. We review a noisy quadratic model that assumes two of the highlighted properties. We show that the assumptions are insufficient to model the effect that the batch size has optimisation of neural networks.",optimization,1a,https://storage.googleapis.com/eeml/10d6d2f8c31945bcbba49e5d6f833ff3,https://www.youtube.com/embed/akB7jqVcsQU
3414,A Machine Learning Approach for Road  Cycling Race Performance Prediction,"Leonid Kholkine, Tom de Schepper, Tim Verdonck, Steven Latré","Predicting cycling race results has always been a task left to experts with a lot of domain knowledge. This is largely due to the fact that the outcomes of cycling races can be rather erratic and depend on an extensive set of parameters. We believe that due to the availability of historical data and the recent advances in machine learning, the prediction of the outcomes of cycling races becomes feasible. In this work, we present a framework for predicting future race outcomes by using machine learning. We focus on the Tour of Flanders as our proof-of-concept.",computerVision,3c,https://drive.google.com/thumbnail?id=18_es7AS1WcpuWdZ7SPNL6w9G6AMXagEK,https://www.youtube.com/embed/E34lvZ9wNaM
3288,Improving benchmarks for autonomous vehicles testing using synthetically generated images,Aleksander Lukashou,"Nowadays autonomous technologies are a very heavily explored area and particularly computer vision as the main component of vehicle perception. The quality of the whole vision system based on neural networks relies on the dataset it was trained on. It is extremely difficult to find traffic sign datasets from most of the counties of the world. In this paper, we propose a solution on how to update model using a small dataset from the country vehicle will be used in. We achieved about 10 percent quality raise and expect even better results during future experiments.",computerVision,3c,https://drive.google.com/thumbnail?id=1_Gx4-EjYzPDebs2TGvV-JY-V60CzO3jV,https://www.youtube.com/embed/0bGoQ4O0eog
